Type,ID,Title,Keyword,Associated Commits,Files
Issue,4901,Stack-overflow in vm_loop.lto_priv.304 of vm.c,overflow,fca661c38a05fead413335054b9637afc925f0b3,".github/workflows/gh-actions.yml, jerry-core/ecma/operations/ecma-function-object.c, tests/jerry/regression-test-issue-4901.js"
Issue,4901,Stack-overflow in vm_loop.lto_priv.304 of vm.c,overflow,b4eecfc24ff7752467f0324139425463ecc5ff4f,".github/workflows/gh-actions.yml, jerry-core/ecma/operations/ecma-function-object.c, tests/jerry/regression-test-issue-4901.js"
Issue,4901,Stack-overflow in vm_loop.lto_priv.304 of vm.c,overflow,58e504f1f487b83c00670772a63709e57b0cc835,".github/workflows/gh-actions.yml, jerry-core/ecma/operations/ecma-function-object.c, tests/jerry/regression-test-issue-4901.js"
Issue,4899,"Add stack-overflow check for Array.prototype.{flat, flatMap}",overflow,bcc711e731261a55f232f12a9554190189b5d856,".github/workflows/gh-actions.yml, jerry-core/ecma/builtin-objects/ecma-builtin-array-prototype.c, tests/jerry/es.next/regression-test-issue-4890.js"
Issue,4897,"Some questions in the fuzz test, hope to be answered, about""AddressSanitizer: allocator is out of memory""",access,,
Issue,4891,Stack-overflow  in ecma_find_named_property (ecma-helpers.c),overflow,,
Issue,4890,Stack-overflow in ecma_lcache_lookup (ecma-lcache.c),overflow,99c81be1a20f736b025a25a9061c89de09241120,".github/workflows/gh-actions.yml, jerry-core/ecma/builtin-objects/ecma-builtin-array-prototype.c, tests/jerry/es.next/regression-test-issue-4890.js"
Issue,4890,Stack-overflow in ecma_lcache_lookup (ecma-lcache.c),overflow,bcc711e731261a55f232f12a9554190189b5d856,".github/workflows/gh-actions.yml, jerry-core/ecma/builtin-objects/ecma-builtin-array-prototype.c, tests/jerry/es.next/regression-test-issue-4890.js"
Issue,4887,AddressSanitizer: stack-overflow in lexer_construct_function_object ,overflow,4b0afd951bbfe7e9957b9b6877b756c9daa0983c,"jerry-core/parser/js/js-lexer.c, jerry-core/parser/js/js-parser.c, jerry-core/parser/js/parser-errors.h, tests/jerry/regression-test-issue-4887.js"
Issue,4887,AddressSanitizer: stack-overflow in lexer_construct_function_object ,overflow,a58e22f1356c544eead8e3d73a2a64a4eefdc9ae,".github/workflows/gh-actions.yml, jerry-core/parser/js/js-lexer.c, jerry-core/parser/js/js-parser.c, jerry-core/parser/js/parser-errors.h, tests/jerry/es.next/regression-test-issue-4887.js"
Issue,4887,AddressSanitizer: stack-overflow in lexer_construct_function_object ,overflow,fb22db47e172f84787d7dcbec200bf30079539b4,"jerry-core/parser/js/js-lexer.c, jerry-core/parser/js/js-parser.c, jerry-core/parser/js/parser-errors.h"
Issue,4887,AddressSanitizer: stack-overflow in lexer_construct_function_object ,overflow,c68f6e79e1348935c668b71d3a02d73112ea088b,"jerry-core/parser/js/js-lexer.c, jerry-core/parser/js/js-parser.c, jerry-core/parser/js/parser-errors.h"
Issue,4883,AddressSanitizer: stack-overflow in ecma_builtin_json_internalize_process_property ,overflow,,
Issue,4882,Heap-buffer-overflow in ecma_utf8_string_to_number_by_radix (ecma-helpers-conversion.c),overflow,,
Issue,4877,Prevent stack-overflow in json internalize property,overflow,dfc001d373a37c74b7fa27fca78afd8e582dccc2,".github/workflows/gh-actions.yml, jerry-core/ecma/builtin-objects/ecma-builtin-json.c, tests/jerry/regression-test-issue-4848.js"
Issue,4871,SEGV in ecma_ref_object_inline of ecma-gc.c,access,bf96d98109be397c28266f53b34338f2e2b12db8,"jerry-core/ecma/operations/ecma-promise-object.c, tests/jerry/es.next/regression-test-issue-4871.js"
Issue,4871,SEGV in ecma_ref_object_inline of ecma-gc.c,access,ee59c226d974ceb6cbdf8a3e0c19fafc7ce6f279,"jerry-core/ecma/operations/ecma-promise-object.c, tests/jerry/es.next/regression-test-issue-4871.js"
Issue,4870,AddressSanitizer: heap-use-after-free jerry-core/ecma/base/ecma-gc.c:90 in ecma_gc_set_object_visited,overflow,ed86b065b4cb6978f3a357dc77be44a2864bb98d,"jerry-core/vm/opcodes.c, tests/jerry/es.next/regression-test-issue4870.js"
Issue,4870,AddressSanitizer: heap-use-after-free jerry-core/ecma/base/ecma-gc.c:90 in ecma_gc_set_object_visited,overflow,f7bfe389d7353cab160fa2e9cfde3fc73d51bdf8,".github/workflows/gh-actions.yml, jerry-core/vm/opcodes.c, tests/jerry/es.next/regression-test-issue4870.js"
Issue,4870,AddressSanitizer: heap-use-after-free jerry-core/ecma/base/ecma-gc.c:90 in ecma_gc_set_object_visited,overflow,931d53aae1334a15d1e81f0a38236b00f61b10a4,".github/workflows/gh-actions.yml, jerry-core/vm/opcodes.c, tests/jerry/es.next/regression-test-issue-4870.js"
Issue,4869,AddressSanitizer: SEGV on unknown address jerry-core/jmem/jmem-poolman.c:77 in jmem_pools_alloc,access,,
Issue,4866,AddressSanitizer: stack-overflow jerry-core/ecma/operations/ecma-regexp-object.c:655 in ecma_regexp_run,overflow,,
Issue,4865,AddressSanitizer: stack-overflow jerry-core/vm/vm.c:975 in vm_loop,overflow,,
Issue,4863,AddressSanitizer: stack-overflow jerry-core/ecma/base/ecma-helpers.c:618 in ecma_find_named_property,overflow,,
Issue,4858,"Fixes the code before update test262 git hash, and update exclude list",incorrect,,
Issue,4851,Update test262 revision and update exclude list,incorrect,,
Issue,4850,Fix buffer overflow in string radix conversion,overflow,55acdf2048b390d0f56f12e64dbfb2559f0e70ad,"jerry-core/ecma/base/ecma-helpers-conversion.c, jerry-core/ecma/base/ecma-helpers-number.c, tests/jerry/regression-test-issue-4850.js"
Issue,4849,Prevent arguments object creation if 'arguments' function argument is present,prevent,18dd9aa75af4dd6524f581a2c09c21dcaccd2c53,"jerry-core/parser/js/js-scanner-util.c, tests/jerry/es.next/arguments.js"
Issue,4849,Prevent arguments object creation if 'arguments' function argument is present,prevent,eb053240f41a92fdb33dc973391efb742f80de04,"jerry-core/parser/js/js-scanner-util.c, tests/jerry/es.next/arguments.js"
Issue,4849,Prevent arguments object creation if 'arguments' function argument is present,prevent,dae6590d48a3060cb25cd24e731eef2f04f8bceb,"jerry-core/parser/js/js-scanner-util.c, tests/jerry/es.next/arguments.js"
Issue,4849,Prevent arguments object creation if 'arguments' function argument is present,prevent,ce5c8492b861a1d875de687863b32f138cd2c283,"jerry-core/parser/js/js-scanner-util.c, tests/jerry/es.next/arguments.js"
Issue,4848,Stack-overflow in ecma-objects (ecma_op_object_find_own),overflow,0be48707849d7556ddc8a2073a26b285fd284905,"jerry-core/parser/js/js-scanner-util.c, tests/jerry/es.next/arguments.js"
Issue,4848,Stack-overflow in ecma-objects (ecma_op_object_find_own),overflow,33c0dfa0e3543f46e72146f0c7ec16d214b184fc,".github/workflows/gh-actions.yml, jerry-core/ecma/builtin-objects/ecma-builtin-json.c, tests/jerry/regression-test-issue-4848.js"
Issue,4848,Stack-overflow in ecma-objects (ecma_op_object_find_own),overflow,d040dc45261250acbd5d6810d278a79b92a49372,".github/workflows/gh-actions.yml, jerry-core/ecma/builtin-objects/ecma-builtin-json.c, tests/jerry/regression-test-issue-4848.js"
Issue,4848,Stack-overflow in ecma-objects (ecma_op_object_find_own),overflow,73ab9eeef6c486869445a1ac7e3b8bd64e35d24f,".github/workflows/gh-actions.yml, jerry-core/ecma/builtin-objects/ecma-builtin-json.c, tests/jerry/regression-test-issue-4848.js"
Issue,4848,Stack-overflow in ecma-objects (ecma_op_object_find_own),overflow,dfc001d373a37c74b7fa27fca78afd8e582dccc2,".github/workflows/gh-actions.yml, jerry-core/ecma/builtin-objects/ecma-builtin-json.c, tests/jerry/regression-test-issue-4848.js"
Issue,4833,Memory leak in ecma-dataview-object.c,leak,,
Issue,4829,Rework the public API,exception,9860d66a56ed44f62e1dafb9900e6f2c886a56d3,"docs/01.CONFIGURATION.md, docs/02.API-REFERENCE.md, docs/03.API-EXAMPLE.md, docs/06.REFERENCE-COUNTING.md, docs/07.DEBUGGER.md, docs/09.EXT-REFERENCE-ARG.md, docs/10.EXT-REFERENCE-HANDLER.md, docs/11.EXT-REFERENCE-AUTORELEASE.md, docs/12.EXT-REFERENCE-MODULE.md, docs/14.EXT-REFERENCE-HANDLE-SCOPE.md, jerry-core/CMakeLists.txt, jerry-core/api/jerry-debugger.c, jerry-core/api/jerry-snapshot.c, jerry-core/api/jerryscript.c, jerry-core/config.h, jerry-core/ecma/base/ecma-error-messages.inc.h, jerry-core/ecma/base/ecma-error-messages.ini, jerry-core/ecma/base/ecma-errors.c, jerry-core/ecma/base/ecma-errors.h, jerry-core/ecma/base/ecma-gc.c, jerry-core/ecma/base/ecma-globals.h, jerry-core/ecma/base/ecma-helpers-string.c, jerry-core/ecma/base/ecma-helpers-value.c, jerry-core/ecma/base/ecma-helpers.c, jerry-core/ecma/base/ecma-helpers.h, jerry-core/ecma/base/ecma-line-info.c, jerry-core/ecma/base/ecma-line-info.h, jerry-core/ecma/base/ecma-literal-storage.c, jerry-core/ecma/base/ecma-module.c, jerry-core/ecma/base/ecma-module.h, jerry-core/ecma/builtin-objects/ecma-builtin-async-from-sync-iterator-prototype.c, jerry-core/ecma/builtin-objects/ecma-builtin-global.c, jerry-core/ecma/builtin-objects/ecma-builtin-helpers.c, jerry-core/ecma/builtin-objects/ecma-builtin-json.c, jerry-core/ecma/builtin-objects/ecma-builtin-string-prototype.c, jerry-core/ecma/operations/ecma-arraybuffer-object.c, jerry-core/ecma/operations/ecma-exceptions.c, jerry-core/ecma/operations/ecma-exceptions.h, jerry-core/ecma/operations/ecma-function-object.c, jerry-core/include/jerryscript-core.h, jerry-core/include/jerryscript-debugger.h, jerry-core/include/jerryscript-snapshot.h, jerry-core/include/jerryscript-types.h, jerry-core/include/jerryscript.h, jerry-core/jcontext/jcontext.h, jerry-core/jrt/jrt.h, jerry-core/lit/lit-strings.c, jerry-core/lit/lit-strings.h, jerry-core/parser/js/byte-code.h, jerry-core/parser/js/js-parser.c, jerry-core/vm/vm-defines.h, jerry-core/vm/vm-utils.c, jerry-core/vm/vm.c, jerry-ext/arg/arg-js-iterator-helper.c, jerry-ext/arg/arg-transform-functions.c, jerry-ext/arg/arg.c, jerry-ext/debugger/debugger-rp.c, jerry-ext/debugger/debugger-serial.c, jerry-ext/debugger/debugger-tcp.c, jerry-ext/debugger/debugger-ws.c, jerry-ext/handle-scope/handle-scope.c, jerry-ext/handler/handler-assert.c, jerry-ext/handler/handler-gc.c, jerry-ext/handler/handler-print.c, jerry-ext/handler/handler-register.c, jerry-ext/handler/handler-resource-name.c, jerry-ext/include/jerryscript-ext/autorelease.h, jerry-ext/include/jerryscript-ext/autorelease.impl.h, jerry-ext/include/jerryscript-ext/handler.h, jerry-ext/module/module.c, jerry-main/libfuzzer.c, jerry-main/main-jerry-snapshot.c, jerry-main/main-jerry-test.c, jerry-main/main-jerry.c, jerry-main/main-options.c, jerry-main/main-utils.c, jerry-main/main-utils.h, jerry-port/default/default-module.c, targets/curie_bsp/jerry_app/quark/main.c, targets/esp-idf/jerry_module.c, targets/esp8266/user/jerry_extapi.c, targets/esp8266/user/jerry_run.c, targets/mbedos5/jerryscript-mbed/jerryscript-mbed-drivers/source/AnalogIn-js.cpp, targets/mbedos5/jerryscript-mbed/jerryscript-mbed-drivers/source/DigitalOut-js.cpp, targets/mbedos5/jerryscript-mbed/jerryscript-mbed-drivers/source/I2C-js.cpp, targets/mbedos5/jerryscript-mbed/jerryscript-mbed-drivers/source/InterruptIn-js.cpp, targets/mbedos5/jerryscript-mbed/jerryscript-mbed-drivers/source/PwmOut-js.cpp, targets/mbedos5/jerryscript-mbed/jerryscript-mbed-drivers/source/setInterval-js.cpp, targets/mbedos5/jerryscript-mbed/jerryscript-mbed-drivers/source/setTimeout-js.cpp, targets/mbedos5/jerryscript-mbed/jerryscript-mbed-event-loop/EventLoop.h, targets/mbedos5/jerryscript-mbed/jerryscript-mbed-launcher/source/launcher.cpp, targets/mbedos5/jerryscript-mbed/jerryscript-mbed-launcher/source/setup.cpp, targets/mbedos5/jerryscript-mbed/jerryscript-mbed-library-registry/source/wrap_tools.cpp, targets/mbedos5/jerryscript-mbed/jerryscript-mbed-util/wrappers.h, targets/nuttx-stm32f4/jerry_main.c, targets/nuttx-stm32f4/jerry_module.c, targets/particle/source/main.cpp, targets/riot-stm32f4/source/main-riotos.c, targets/zephyr/src/jerry-module.c, targets/zephyr/src/main-zephyr.c, tests/debugger/do_abort.expected, tests/debugger/do_throw.expected, tests/debugger/do_throw_adv.expected, tests/unit-core/test-abort.c, tests/unit-core/test-api-binary-operations-arithmetics.c, tests/unit-core/test-api-binary-operations-comparisons.c, tests/unit-core/test-api-binary-operations-instanceof.c, tests/unit-core/test-api-errortype.c, tests/unit-core/test-api-functiontype.c, tests/unit-core/test-api-iteratortype.c, tests/unit-core/test-api-object-property-names.c, tests/unit-core/test-api-objecttype.c, tests/unit-core/test-api-promise.c, tests/unit-core/test-api-property.c, tests/unit-core/test-api-set-and-clear-error-flag.c, tests/unit-core/test-api-strings.c, tests/unit-core/test-api-value-type.c, tests/unit-core/test-api.c, tests/unit-core/test-arraybuffer.c, tests/unit-core/test-backtrace.c, tests/unit-core/test-bigint.c, tests/unit-core/test-container-operation.c, tests/unit-core/test-container.c, tests/unit-core/test-context-data.c, tests/unit-core/test-dataview.c, tests/unit-core/test-error-callback.c, tests/unit-core/test-external-string.c, tests/unit-core/test-from-property-descriptor.c, tests/unit-core/test-get-own-property.c, tests/unit-core/test-has-property.c, tests/unit-core/test-internal-properties.c, tests/unit-core/test-is-eval-code.c, tests/unit-core/test-json.c, tests/unit-core/test-mem-stats.c, tests/unit-core/test-module-dynamic.c, tests/unit-core/test-module-import-meta.c, tests/unit-core/test-module.c, tests/unit-core/test-native-callback-nested.c, tests/unit-core/test-native-instanceof.c, tests/unit-core/test-native-pointer.c, tests/unit-core/test-newtarget.c, tests/unit-core/test-number-converter.c, tests/unit-core/test-objects-foreach.c, tests/unit-core/test-promise-callback.c, tests/unit-core/test-promise.c, tests/unit-core/test-proxy.c, tests/unit-core/test-realm.c, tests/unit-core/test-regexp-dotall-unicode.c, tests/unit-core/test-regexp.c, tests/unit-core/test-regression-3588.c, tests/unit-core/test-resource-name.c, tests/unit-core/test-script-user-value.c, tests/unit-core/test-snapshot.c, tests/unit-core/test-source-info.c, tests/unit-core/test-special-proxy.c, tests/unit-core/test-symbol.c, tests/unit-core/test-to-integer.c, tests/unit-core/test-to-length.c, tests/unit-core/test-to-property-descriptor.c, tests/unit-core/test-typedarray.c, tests/unit-core/test-unicode.c, tests/unit-core/test-vm-exec-stop.c, tests/unit-core/test-vm-throw.c, tests/unit-ext/module/jerry-module-test.c, tests/unit-ext/module/my-custom-module.c, tests/unit-ext/test-ext-arg.c, tests/unit-ext/test-ext-autorelease.c, tests/unit-ext/test-ext-handle-scope-escape.c, tests/unit-ext/test-ext-handle-scope-handle-prelist-escape.c, tests/unit-ext/test-ext-handle-scope-handle-prelist.c, tests/unit-ext/test-ext-handle-scope-nested.c, tests/unit-ext/test-ext-handle-scope-remove.c, tests/unit-ext/test-ext-handle-scope-root.c, tests/unit-ext/test-ext-handle-scope.c, tests/unit-ext/test-ext-method-register.c, tests/unit-ext/test-ext-module-canonical.c, tests/unit-ext/test-ext-module-empty.c, tools/build.py, tools/run-tests.py, tools/version.py"
Issue,4824,msvc stack overflow,overflow,e80ff8feebde14b728d9d2ad9cf73af12961bd2d,jerry-core/include/jerryscript-compiler.h
Issue,4824,msvc stack overflow,overflow,a7d5594d30af2c8441eb55c94e9903eac324bdc9,jerry-core/include/jerryscript-compiler.h
Issue,4806,Optimize typed array access,access,89e367bbfd940a4572edb3a3a46148e32f5c183f,"jerry-core/api/jerry.c, jerry-core/ecma/base/ecma-globals.h, jerry-core/ecma/builtin-objects/ecma-builtin-object-prototype.c, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-typedarray-prototype.c, jerry-core/ecma/operations/ecma-objects-general.c, jerry-core/ecma/operations/ecma-objects.c, jerry-core/ecma/operations/ecma-objects.h, jerry-core/ecma/operations/ecma-typedarray-object.c, jerry-core/ecma/operations/ecma-typedarray-object.h, jerry-core/vm/opcodes.c"
Issue,4797,Avoid buffer-overflow in Array.slice when using fast arrays,overflow,4912e3b739f4d00e51a46d883b020d2208be28a2,"jerry-core/ecma/builtin-objects/ecma-builtin-array-prototype.c, tests/jerry/regression-test-issue-4777.js"
Issue,4793,Buffer-overflow in ecma-builtin-typedarray-prototype.c,overflow,1083e1fdeaedad923dc086181ef9586a33cb0a6a,"jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-typedarray-prototype.c, tests/jerry/es.next/regression-test-issue-4793.js"
Issue,4793,Buffer-overflow in ecma-builtin-typedarray-prototype.c,overflow,6a21f4069a0e792dc38154b2b3aaf57a83924a61,"jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-typedarray-prototype.c, tests/jerry/es.next/regression-test-issue-4793.js"
Issue,4793,Buffer-overflow in ecma-builtin-typedarray-prototype.c,overflow,4e8d6344a8b5cf8f00bd3d5e869147af06d0189e,"jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-typedarray-prototype.c, tests/jerry/es.next/regression-test-issue-4793.js"
Issue,4781,Unfreed float causing memory leak in ecma-regexp-object,leak,c3baf6186af597f160002b48d356e9c5015d33bf,"jerry-core/ecma/operations/ecma-regexp-object.c, tests/jerry/regression-test-issue-4781.js"
Issue,4781,Unfreed float causing memory leak in ecma-regexp-object,leak,bd19b94d22c599d2dfe65c7c1347894f8518fd02,"jerry-core/ecma/operations/ecma-regexp-object.c, tests/jerry/es.next/regression-test-issue-4781.js"
Issue,4781,Unfreed float causing memory leak in ecma-regexp-object,leak,baf01585b4a818b087a1ec77f99fe7ea6c653a10,"jerry-core/ecma/operations/ecma-regexp-object.c, tests/jerry/es.next/regression-test-issue-4781.js"
Issue,4781,Unfreed float causing memory leak in ecma-regexp-object,leak,f3cd586094d5a1e8a5e4cb43d637d46975e6dc75,"jerry-core/ecma/operations/ecma-regexp-object.c, tests/jerry/es.next/regression-test-issue-4781.js"
Issue,4779,stack-overflow in jmem_heap_alloc_block_internal,overflow,,
Issue,4777,heap-buffer-overflow in ecma_builtin_array_prototype_object_slice,overflow,,
Issue,4775,Fix incorrect line info computation,incorrect,35058cde3181566b37ade5e88f4481e2273fffa9,jerry-core/ecma/base/ecma-line-info.c
Issue,4769,connect to debugger failed,exception,,
Issue,4754,Heap-overflow on an ill-formed JS program,overflow,64bd48a3d02b00bd2151f523da93833b784b85eb,"jerry-core/parser/js/js-parser-statm.c, tests/jerry/fail/regression-test-issue-4754.js"
Issue,4754,Heap-overflow on an ill-formed JS program,overflow,270d263197732e32b16c1ebbbdfd720b7f762c7f,"jerry-core/parser/js/js-parser-statm.c, tests/jerry/fail/regression-test-issue-4754.js"
Issue,4754,Heap-overflow on an ill-formed JS program,overflow,50e34479b1950878a8a2cb11d1d813ba9d949a56,"jerry-core/parser/js/js-parser-statm.c, tests/jerry/fail/regression-test-issue-4754.js"
Issue,4754,Heap-overflow on an ill-formed JS program,overflow,efe63a5bbc5106164a08ee2eb415a7a701f5311f,"jerry-core/parser/js/js-parser-statm.c, tests/jerry/fail/regression-test-issue-4754.js"
Issue,4750,error LNK2019: unresolved external symbol,pass,,
Issue,4747,heap-use-after-free in ecma_compare_ecma_non_direct_strings,overflow,85fecf5e6fc877c90e40ff3259d697006d89a071,"jerry-core/vm/vm.c, tests/jerry/es.next/regression-test-issue-4747.js"
Issue,4747,heap-use-after-free in ecma_compare_ecma_non_direct_strings,overflow,6da2b09906f407498a1306d363e6295d621764fb,"jerry-core/vm/vm.c, tests/jerry/es.next/regression-test-issue-4747.js"
